,FECHA_ANOTACION,VALOR,DESTINO_ECONOMICO,AREA_TERRENO,AREA_CONSTRUIDA, HAB, BAÑOS, LOCAL, PISOS,MAX_PUNT,POINT_X,POINT_Y,Latitud,Longitud,Latitud.1,Longitud.1,UTM waypoint Garmin,Estrato/Hacienda
206,2021-12-21 00:00:00,165026764,C,3,32,0,1,0,1,79,1373258.2614,10794717.4057,7.12197699984976,-73.1160217488737,"-7º -7' -19,117"" S","73º 6' 57,678"" W",17 N 1373258 10794717,4
392,2022-09-15 00:00:00,15646499,A,2,12,0,0,0,1,59,1374283.2543,10795606.0476,7.12978114970542,-73.1066905629433,"-7º -7' -47,212"" S","73º 6' 24,086"" W",17 N 1374283 10795606,4
794,2022-01-28 00:00:00,12517199,A,3,12,0,0,0,1,39,1371346.6757,10791134.9702,7.09017127762748,-73.1337183653734,"-7º -5' -24,617"" S","73º 8' 1,386"" W",17 N 1371347 10791135,0
870,2021-05-07 00:00:00,306202005,A,145,120,4,2,0,1,40,1371823.652,10795971.3429,7.13343296341934,-73.1286974173464,"-7º -8' -0,359"" S","73º 7' 43,311"" W",17 N 1371824 10795971,3
397,2021-01-14 00:00:00,13967108,A,2,12,0,0,0,1,59,1374270.501,10795601.8314,7.12974534039657,-73.1068056102549,"-7º -7' -47,083"" S","73º 6' 24,5"" W",17 N 1374271 10795602,4
766,2022-07-08 00:00:00,208619999,A,118,124,3,3,0,2,61,1372647.0819,10792460.979,7.10185344681742,-73.1218508632959,"-7º -6' -6,672"" S","73º 7' 18,663"" W",17 N 1372647 10792461,4
1385,2022-11-03 00:00:00,775891159,B,604,646,0,1,2,3,52,1367968.0009,10793320.9625,7.11027507829036,-73.1636917882361,"-7º -6' -36,99"" S","73º 9' 49,29"" W",17 N 1367968 10793321,2
1241,2021-01-14 00:00:00,15041501,A,65,65,2,1,0,1,13,1372361.7421,10797809.9621,7.14982421725943,-73.1235868103703,"-7º -8' -59,367"" S","73º 7' 24,913"" W",17 N 1372362 10797810,1
1028,2021-03-08 00:00:00,127439552,A,11,49,3,2,0,8,60,1371485.4949,10797862.0534,7.15042609401173,-73.1314394040842,"-7º -9' -1,534"" S","73º 7' 53,182"" W",17 N 1371485 10797862,2
642,2021-02-17 00:00:00,408269339,A,134,88,0,0,0,1,61,1374908.4375,10792214.5954,7.09929887652086,-73.1016055086554,"-7º -5' -57,476"" S","73º 6' 5,78"" W",17 N 1374908 10792215,5
612,2022-09-08 00:00:00,625860000,A,198,184,4,3,0,3,80,1375035.4113,10792362.1175,7.10060109608302,-73.100443956136,"-7º -6' -2,164"" S","73º 6' 1,598"" W",17 N 1375035 10792362,6
960,2021-01-13 00:00:00,37603755,A,53,50,0,0,0,0,15,1372188.0062,10797360.6387,7.14582506226605,-73.1252147264679,"-7º -8' -44,97"" S","73º 7' 30,773"" W",17 N 1372188 10797361,2
725,2021-03-29 00:00:00,376037550,A,130,138,3,3,0,2,54,1372353.2302,10792326.5008,7.10069355369312,-73.1245072739023,"-7º -6' -2,497"" S","73º 7' 28,226"" W",17 N 1372353 10792327,4
683,2021-09-07 00:00:00,66612365,A,41,118,5,2,0,3,36,1372172.4747,10791887.6538,7.09678913915218,-73.126195895899,"-7º -5' -48,441"" S","73º 7' 34,305"" W",17 N 1372172 10791888,3
98,2021-12-21 00:00:00,318557524,A,13,66,0,0,0,18,75,1372745.4812,10794292.685,7.11825038315668,-73.1206867743807,"-7º -7' -5,701"" S","73º 7' 14,472"" W",17 N 1372745 10794293,4
804,2022-10-10 00:00:00,104309999,A,91,87,4,1,0,1,21,1372060.7605,10796018.6941,7.1338207529582,-73.126563145896,"-7º -8' -1,755"" S","73º 7' 35,627"" W",17 N 1372061 10796019,3
406,2021-06-08 00:00:00,10743930,A,2,12,0,0,0,1,59,1374283.6694,10795630.242,7.12999785902825,-73.1066831044852,"-7º -7' -47,992"" S","73º 6' 24,059"" W",17 N 1374284 10795630,4
502,2022-05-09 00:00:00,415258109,A,153,302,6,3,0,3,62,1372927.0058,10795765.4202,7.13141807262467,-73.1188316558276,"-7º -7' -53,105"" S","73º 7' 7,794"" W",17 N 1372927 10795765,4
1071,2021-03-12 00:00:00,127439552,A,11,49,3,2,0,14,60,1371485.4949,10797862.0534,7.15042609401173,-73.1314394040842,"-7º -9' -1,534"" S","73º 7' 53,182"" W",17 N 1371485 10797862,2
1056,2022-04-08 00:00:00,123610901,A,11,49,3,2,0,12,60,1371485.4949,10797862.0534,7.15042609401173,-73.1314394040842,"-7º -9' -1,534"" S","73º 7' 53,182"" W",17 N 1371485 10797862,2
929,2022-06-06 00:00:00,30578476,A,59,60,2,1,0,1,31,1371938.1972,10797118.2256,7.14369152560187,-73.127493088986,"-7º -8' -37,289"" S","73º 7' 38,975"" W",17 N 1371938 10797118,2
779,2021-03-05 00:00:00,78967885,A,72,76,3,2,0,3,44,1371917.412,10792598.3367,7.10319599777246,-73.1283747979047,"-7º -6' -11,506"" S","73º 7' 42,149"" W",17 N 1371917 10792598,4
200,2022-03-11 00:00:00,211135998,C,3,40,0,1,0,1,79,1373265.2112,10794703.6856,7.12185300060965,-73.115961522362,"-7º -7' -18,671"" S","73º 6' 57,461"" W",17 N 1373265 10794704,4
134,2022-04-28 00:00:00,83448000,A,6,33,2,2,0,1,71,1372664.6233,10794126.0985,7.11677019696647,-73.1214376969744,"-7º -7' -0,373"" S","73º 7' 17,176"" W",17 N 1372665 10794126,3
1051,2022-02-01 00:00:00,123727720,A,11,49,3,2,0,11,60,1371461.9142,10797864.4124,7.15045086597643,-73.1316505799234,"-7º -9' -1,623"" S","73º 7' 53,942"" W",17 N 1371462 10797864,2
40,2022-04-22 00:00:00,297283500,A,12,59,0,0,0,6,75,1372742.8401,10794300.2578,7.11831864098417,-73.120709300051,"-7º -7' -5,947"" S","73º 7' 14,553"" W",17 N 1372743 10794300,4
1017,2021-08-09 00:00:00,127319228,A,11,49,3,2,0,6,60,1371485.4949,10797862.0534,7.15042609401173,-73.1314394040842,"-7º -9' -1,534"" S","73º 7' 53,182"" W",17 N 1371485 10797862,2
230,2022-04-25 00:00:00,302816837,A,7,85,3,2,0,1,81,1373253.2943,10794714.3933,7.12195077330392,-73.1160667677339,"-7º -7' -19,023"" S","73º 6' 57,84"" W",17 N 1373253 10794714,4
378,2021-01-14 00:00:00,139671090,A,16,59,2,2,0,10,58,1374326.1502,10793210.8342,7.10831426509151,-73.1066749932445,"-7º -6' -29,931"" S","73º 6' 24,03"" W",17 N 1374326 10793211,4
288,2021-01-12 00:00:00,316945935,A,7,85,3,2,0,1,81,1373280.0739,10794708.6491,7.12189518638979,-73.1158274395281,"-7º -7' -18,823"" S","73º 6' 56,979"" W",17 N 1373280 10794709,4
418,2021-03-12 00:00:00,859514399,C,451,413,0,2,2,3,35,1372309.0065,10795232.581,7.12673894508212,-73.1244573638235,"-7º -7' -36,26"" S","73º 7' 28,047"" W",17 N 1372309 10795233,3
391,2021-05-18 00:00:00,10743930,A,2,15,0,0,0,1,59,1374277.7466,10795608.3088,7.12980225847666,-73.106739617661,"-7º -7' -47,288"" S","73º 6' 24,263"" W",17 N 1374278 10795608,4
592,2021-07-16 00:00:00,257854319,A,204,166,3,3,0,2,62,1374900.2895,10792542.1602,7.10223496149242,-73.1016281987082,"-7º -6' -8,046"" S","73º 6' 5,862"" W",17 N 1374900 10792542,6
1162,2021-03-16 00:00:00,96587930,A,9,40,2,1,0,9,47,1371514.3709,10797860.3372,7.15040626528827,-73.1311806256341,"-7º -9' -1,463"" S","73º 7' 52,25"" W",17 N 1371514 10797860,2
1086,2021-08-09 00:00:00,127319228,A,11,49,3,2,0,16,60,1371482.5488,10797855.3437,7.15036642802312,-73.1314668688094,"-7º -9' -1,319"" S","73º 7' 53,281"" W",17 N 1371483 10797855,2
647,2021-07-21 00:00:00,342484256,A,299,155,4,3,0,2,63,1374847.5438,10792491.8921,7.10179268781876,-73.1021090251122,"-7º -6' -6,454"" S","73º 6' 7,592"" W",17 N 1374848 10792492,5
1152,2021-07-12 00:00:00,90141572,A,9,40,2,1,0,7,47,1371506.1711,10797848.8911,7.1503049702357,-73.1312559517412,"-7º -9' -1,098"" S","73º 7' 52,521"" W",17 N 1371506 10797849,2
1367,2022-02-08 00:00:00,36508500,A,45,45,3,1,0,1,42,1371168.3869,10800330.3831,7.17259177828363,-73.133902716589,"-7º -10' -21,33"" S","73º 8' 2,05"" W",17 N 1371168 10800330,1
520,2022-03-16 00:00:00,240956099,A,200,185,5,3,0,1,40,1372691.1847,10796169.1771,7.13507202579561,-73.1208847859536,"-7º -8' -6,259"" S","73º 7' 15,185"" W",17 N 1372691 10796169,4
64,2021-12-07 00:00:00,303236478,A,15,72,0,0,0,12,75,1372734.6926,10794319.7875,7.11849487833148,-73.1207793787176,"-7º -7' -6,582"" S","73º 7' 14,806"" W",17 N 1372735 10794320,4
14,2021-03-25 00:00:00,167605308,A,8,43,3,2,0,6,71,1372972.7938,10794753.0638,7.12234040200509,-73.1185769108135,"-7º -7' -20,425"" S","73º 7' 6,877"" W",17 N 1372973 10794753,4
1180,2021-03-17 00:00:00,94439144,A,9,40,2,1,0,13,47,1371508.2975,10797863.4425,7.15043502555434,-73.1312346301132,"-7º -9' -1,566"" S","73º 7' 52,445"" W",17 N 1371508 10797863,2
1064,2022-12-26 00:00:00,135603000,A,11,49,3,2,0,13,60,1371482.5488,10797855.3437,7.15036642802312,-73.1314668688094,"-7º -9' -1,319"" S","73º 7' 53,281"" W",17 N 1371483 10797855,2
492,2022-11-08 00:00:00,749080430,B,323,324,0,0,0,0,40,1372810.362,10795589.4192,7.12985907520793,-73.1199051086775,"-7º -7' -47,493"" S","73º 7' 11,658"" W",17 N 1372810 10795589,4
379,2021-07-08 00:00:00,247110389,A,26,95,3,3,0,11,58,1374318.424,10793211.8135,7.10832422699101,-73.1067441429201,"-7º -6' -29,967"" S","73º 6' 24,279"" W",17 N 1374318 10793212,4
187,2021-10-15 00:00:00,170183851,C,3,33,0,1,0,1,79,1373248.9325,10794711.7781,7.12192801248696,-73.1161062958742,"-7º -7' -18,941"" S","73º 6' 57,983"" W",17 N 1373249 10794712,4
763,2022-09-08 00:00:00,68844600,A,86,75,3,3,0,2,34,1370014.0603,10790920.6953,7.08845475449859,-73.1457045210737,"-7º -5' -18,437"" S","73º 8' 44,536"" W",17 N 1370014 10790921,3
216,2022-12-01 00:00:00,147702960,C,4,44,0,1,0,1,79,1373278.5953,10794711.4508,7.12192051667301,-73.1158402710337,"-7º -7' -18,914"" S","73º 6' 57,025"" W",17 N 1373279 10794711,4
791,2022-06-17 00:00:00,187757999,A,67,70,3,2,0,2,62,1371797.8019,10792523.991,7.10254817126276,-73.1294590910121,"-7º -6' -9,173"" S","73º 7' 46,053"" W",17 N 1371798 10792524,4
1076,2021-09-24 00:00:00,127439552,A,11,49,3,2,0,14,60,1371453.74,10797875.9942,7.15055590107145,-73.1317221223008,"-7º -9' -2,001"" S","73º 7' 54,2"" W",17 N 1371454 10797876,2
878,2022-11-11 00:00:00,97802099,A,169,105,4,1,0,1,25,1372145.1387,10796727.395,7.14015777134558,-73.1256969819029,"-7º -8' -24,568"" S","73º 7' 32,509"" W",17 N 1372145 10796727,3
337,2022-07-22 00:00:00,329619600,A,7,85,3,2,0,1,81,1373243.0499,10794708.4022,7.12189866984823,-73.1161595827521,"-7º -7' -18,835"" S","73º 6' 58,174"" W",17 N 1373243 10794708,4
719,2022-12-07 00:00:00,318145500,A,151,99,3,3,0,2,44,1372613.128,10792257.9707,7.10003969776509,-73.1221865711755,"-7º -6' -0,143"" S","73º 7' 19,872"" W",17 N 1372613 10792258,4
295,2021-07-21 00:00:00,318020328,A,7,85,3,2,0,1,81,1373264.0925,10794720.6721,7.12200536927132,-73.1159689408103,"-7º -7' -19,219"" S","73º 6' 57,488"" W",17 N 1373264 10794721,4
1016,2021-03-24 00:00:00,127439552,A,11,49,3,2,0,6,60,1371476.3581,10797866.0715,7.15046350533865,-73.1315207491622,"-7º -9' -1,669"" S","73º 7' 53,475"" W",17 N 1371476 10797866,2
1275,2021-03-03 00:00:00,236366459,C,120,240,2,3,2,6,30,1371431.1643,10794661.8312,7.12175983228646,-73.1324196832117,"-7º -7' -18,335"" S","73º 7' 56,711"" W",17 N 1371431 10794662,3
455,2021-10-22 00:00:00,599511294,A,194,268,5,2,0,2,45,1372271.0085,10795659.4031,7.13056913267032,-73.124732486956,"-7º -7' -50,049"" S","73º 7' 29,037"" W",17 N 1372271 10795659,4
1505,2021-10-13 00:00:00,75207510,A,39,77,1,1,0,2,23,1370237.7449,10797935.9464,7.15128041233779,-73.1426215970715,"-7º -9' -4,609"" S","73º 8' 33,438"" W",17 N 1370238 10797936,2
815,2021-07-12 00:00:00,16115894,A,1,12,0,0,0,1,39,1371900.5716,10796186.2932,7.13534710840585,-73.1279742955141,"-7º -8' -7,25"" S","73º 7' 40,707"" W",17 N 1371901 10796186,0
269,2022-07-26 00:00:00,329619600,A,7,85,3,2,0,1,81,1373253.0415,10794692.4277,7.1217540035693,-73.1160724184454,"-7º -7' -18,314"" S","73º 6' 57,861"" W",17 N 1373253 10794692,4
995,2021-11-05 00:00:00,127439552,A,11,49,3,2,0,3,60,1371476.3581,10797866.0715,7.15046350533865,-73.1315207491622,"-7º -9' -1,669"" S","73º 7' 53,475"" W",17 N 1371476 10797866,2
201,2022-03-23 00:00:00,187757999,C,3,40,0,1,0,1,79,1373270.7217,10794707.2676,7.12188424708585,-73.1159115414966,"-7º -7' -18,783"" S","73º 6' 57,282"" W",17 N 1373271 10794707,4
161,2022-03-10 00:00:00,146034000,A,152,156,4,1,0,1,16,1371597.1185,10794471.7002,7.12003074530865,-73.1309602428071,"-7º -7' -12,111"" S","73º 7' 51,457"" W",17 N 1371597 10794472,3
729,2022-12-21 00:00:00,156465000,A,75,113,4,3,0,2,54,1372422.5994,10792527.0948,7.10248025386941,-73.123854272533,"-7º -6' -8,929"" S","73º 7' 25,875"" W",17 N 1372423 10792527,4
401,2021-05-14 00:00:00,10743930,A,2,13,0,0,0,1,59,1374298.3116,10795624.3696,7.12994298668511,-73.106552671258,"-7º -7' -47,795"" S","73º 6' 23,59"" W",17 N 1374298 10795624,4
702,2022-01-24 00:00:00,146034000,A,72,77,4,3,0,3,48,1372003.7239,10792247.327,7.10003768693582,-73.1276544171401,"-7º -6' -0,136"" S","73º 7' 39,556"" W",17 N 1372004 10792247,4
1129,2021-04-12 00:00:00,98736716,A,9,40,2,1,0,3,47,1371516.1282,10797872.2628,7.15051284984849,-73.1311630203986,"-7º -9' -1,846"" S","73º 7' 52,187"" W",17 N 1371516 10797872,2
565,2022-12-07 00:00:00,573705000,A,258,195,4,5,0,2,65,1375213.5435,10792964.2107,7.10596816411843,-73.0987535579291,"-7º -6' -21,485"" S","73º 5' 55,513"" W",17 N 1375214 10792964,6
1413,2021-10-07 00:00:00,17190288,A,60,54,2,1,0,1,5,1370597.3473,10797687.8596,7.14900209518532,-73.1394338128459,"-7º -8' -56,408"" S","73º 8' 21,962"" W",17 N 1370597 10797688,1
1021,2021-05-12 00:00:00,127319228,A,11,49,3,2,0,6,60,1371462.8803,10797871.9875,7.15051859135137,-73.131640744001,"-7º -9' -1,867"" S","73º 7' 53,907"" W",17 N 1371463 10797872,2
1025,2021-12-21 00:00:00,127439552,A,11,49,3,2,0,7,60,1371461.9142,10797864.4124,7.15045086597643,-73.1316505799234,"-7º -9' -1,623"" S","73º 7' 53,942"" W",17 N 1371462 10797864,2
1411,2022-04-27 00:00:00,22948200,S,60,52,2,0,0,1,16,1370734.789,10798365.4141,7.15505204158362,-73.1380963098242,"-7º -9' -18,187"" S","73º 8' 17,147"" W",17 N 1370735 10798365,2
1104,2021-07-14 00:00:00,127439552,A,11,49,3,2,0,19,60,1371476.3581,10797866.0715,7.15046350533865,-73.1315207491622,"-7º -9' -1,669"" S","73º 7' 53,475"" W",17 N 1371476 10797866,2
205,2022-07-01 00:00:00,190261439,C,3,38,0,1,0,1,79,1373253.0057,10794715.6787,7.12196233470056,-73.1160691584984,"-7º -7' -19,064"" S","73º 6' 57,849"" W",17 N 1373253 10794716,4
34,2021-12-13 00:00:00,242258574,A,11,57,0,0,0,5,75,1372739.3488,10794308.1428,7.11838982676692,-73.1207394040077,"-7º -7' -6,203"" S","73º 7' 14,662"" W",17 N 1372739 10794308,4
775,2021-03-18 00:00:00,128927159,A,13,48,2,2,0,2,60,1371347.079,10791116.6117,7.09000671919675,-73.1337175564027,"-7º -5' -24,024"" S","73º 8' 1,383"" W",17 N 1371347 10791117,3
508,2022-03-16 00:00:00,250343999,A,117,80,3,1,0,1,27,1373048.8043,10795586.3797,7.12979513293019,-73.1177666987278,"-7º -7' -47,262"" S","73º 7' 3,96"" W",17 N 1373049 10795586,4
1484,2022-03-03 00:00:00,77249820,A,38,56,3,1,0,3,22,1370166.0627,10798133.7635,7.15306397485966,-73.1432341757518,"-7º -9' -11,03"" S","73º 8' 35,643"" W",17 N 1370166 10798134,2
1390,2022-06-13 00:00:00,60499799,A,60,124,5,2,0,2,35,1370476.8226,10797744.0677,7.14952429606384,-73.140506381802,"-7º -8' -58,287"" S","73º 8' 25,823"" W",17 N 1370477 10797744,1
91,2022-03-03 00:00:00,237738710,A,11,54,0,0,0,17,75,1372726.6378,10794308.3088,7.11839326739723,-73.1208533965758,"-7º -7' -6,216"" S","73º 7' 15,072"" W",17 N 1372727 10794308,4
1363,2022-08-18 00:00:00,81361800,A,122,168,3,1,0,2,34,1370632.6676,10800893.0247,7.17771601613141,-73.138621820919,"-7º -10' -39,778"" S","73º 8' 19,039"" W",17 N 1370633 10800893,1
897,2022-03-28 00:00:00,239912999,A,142,282,5,2,0,2,40,1371589.3745,10796315.5823,7.13655344355971,-73.1307459893523,"-7º -8' -11,592"" S","73º 7' 50,686"" W",17 N 1371589 10796316,2
564,2022-04-29 00:00:00,625860000,A,254,197,4,5,0,2,65,1375232.9757,10792963.7483,7.10596103200721,-73.0985793357183,"-7º -6' -21,46"" S","73º 5' 54,886"" W",17 N 1375233 10792964,6
1369,2022-11-18 00:00:00,42767100,A,45,95,4,1,0,2,40,1371118.1683,10800339.9496,7.17268525874076,-73.1343517662281,"-7º -10' -21,667"" S","73º 8' 3,666"" W",17 N 1371118 10800340,1
776,2022-05-02 00:00:00,125171999,A,13,48,2,2,0,3,60,1371347.079,10791116.6117,7.09000671919675,-73.1337175564027,"-7º -5' -24,024"" S","73º 8' 1,383"" W",17 N 1371347 10791117,3
241,2022-04-21 00:00:00,308757600,A,7,85,3,2,0,1,81,1373272.6948,10794704.7567,7.12186144625385,-73.1158942295317,"-7º -7' -18,701"" S","73º 6' 57,219"" W",17 N 1373273 10794705,4
13,2021-02-05 00:00:00,112790851,A,7,34,3,2,0,6,71,1372980.4139,10794750.1914,7.12231349361494,-73.1185090003391,"-7º -7' -20,329"" S","73º 7' 6,632"" W",17 N 1372980 10794750,4
315,2021-03-11 00:00:00,370665585,A,7,85,3,2,0,1,81,1373253.2943,10794714.3933,7.12195077330392,-73.1160667677339,"-7º -7' -19,023"" S","73º 6' 57,84"" W",17 N 1373253 10794714,4
600,2022-06-24 00:00:00,271206000,A,73,90,4,3,0,2,54,1374950.0573,10792159.8974,7.09880241335216,-73.1012406235666,"-7º -5' -55,689"" S","73º 6' 4,466"" W",17 N 1374950 10792160,4
387,2021-04-26 00:00:00,10743930,A,2,12,0,0,0,1,59,1374296.0064,10795629.9424,7.12999327244643,-73.1065724884549,"-7º -7' -47,976"" S","73º 6' 23,661"" W",17 N 1374296 10795630,4
1297,2022-07-07 00:00:00,75103200,A,89,90,3,1,0,1,22,1371460.0618,10795905.4407,7.13289838922616,-73.1319691621243,"-7º -7' -58,434"" S","73º 7' 55,089"" W",17 N 1371460 10795905,3
166,2021-10-13 00:00:00,187716655,C,23,200,0,0,0,1,66,1373258.9758,10794708.1211,7.12189370127549,-73.116016770727,"-7º -7' -18,817"" S","73º 6' 57,66"" W",17 N 1373259 10794708,4
840,2021-07-12 00:00:00,147213328,A,6,41,3,2,0,1,73,1371872.189,10796174.6798,7.13524741880135,-73.1282306916309,"-7º -8' -6,891"" S","73º 7' 41,63"" W",17 N 1371872 10796175,0
20,2021-02-26 00:00:00,106344493,A,6,32,3,2,0,9,71,1372980.4139,10794750.1914,7.12231349361494,-73.1185090003391,"-7º -7' -20,329"" S","73º 7' 6,632"" W",17 N 1372980 10794750,4
646,2022-07-11 00:00:00,365085000,A,134,88,0,0,0,1,61,1374935.2017,10792213.8718,7.09928828157056,-73.1013655653568,"-7º -5' -57,438"" S","73º 6' 4,916"" W",17 N 1374935 10792214,5
1154,2021-04-27 00:00:00,92832196,A,9,40,2,1,0,8,47,1371509.7268,10797873.2123,7.15052234434597,-73.1312203000769,"-7º -9' -1,88"" S","73º 7' 52,393"" W",17 N 1371510 10797873,2
831,2021-11-05 00:00:00,16115894,A,1,14,0,0,0,1,39,1371880.5985,10796165.7862,7.13516643701794,-73.1281566242913,"-7º -8' -6,599"" S","73º 7' 41,364"" W",17 N 1371881 10796166,0
1267,2022-01-21 00:00:00,143947800,C,123,123,0,0,0,0,30,1371663.1961,10794931.6614,7.12414193077634,-73.130296790959,"-7º -7' -26,911"" S","73º 7' 49,068"" W",17 N 1371663 10794932,3
562,2022-12-09 00:00:00,271206000,A,201,169,3,6,0,3,69,1375064.4923,10792893.5929,7.10535838928885,-73.1001013201379,"-7º -6' -19,29"" S","73º 6' 0,365"" W",17 N 1375064 10792894,6
1469,2022-05-16 00:00:00,62585999,A,38,55,1,1,0,2,22,1369856.9817,10797990.6401,7.15182910091211,-73.1460290679047,"-7º -9' -6,585"" S","73º 8' 45,705"" W",17 N 1369857 10797991,2
686,2021-09-03 00:00:00,62314793,A,36,68,3,2,0,2,50,1371997.0088,10792389.4105,7.10131180021552,-73.1276928647642,"-7º -6' -4,722"" S","73º 7' 39,694"" W",17 N 1371997 10792389,4
957,2022-10-25 00:00:00,21905100,A,54,54,3,1,0,1,23,1371963.2451,10797372.2764,7.14596398448292,-73.1272291919569,"-7º -8' -45,47"" S","73º 7' 38,025"" W",17 N 1371963 10797372,2
189,2022-10-05 00:00:00,206533799,C,3,36,0,1,0,1,79,1373262.0851,10794719.6821,7.12199680783212,-73.1159870996698,"-7º -7' -19,189"" S","73º 6' 57,554"" W",17 N 1373262 10794720,4
975,2022-11-03 00:00:00,27120599,A,38,60,2,1,0,2,29,1371899.8457,10798357.0392,7.15479732877564,-73.1276458687072,"-7º -9' -17,27"" S","73º 7' 39,525"" W",17 N 1371900 10798357,2
699,2022-03-24 00:00:00,161680500,A,72,77,3,2,0,3,47,1371974.8418,10792303.6438,7.10054671534774,-73.1279048503201,"-7º -6' -1,968"" S","73º 7' 40,457"" W",17 N 1371975 10792304,4
510,2021-10-11 00:00:00,385281197,A,92,261,4,1,1,3,60,1373133.5422,10795899.8264,7.13259052763602,-73.1169582496079,"-7º -7' -57,326"" S","73º 7' 1,05"" W",17 N 1373134 10795900,4
1082,2021-12-23 00:00:00,112811264,A,11,49,3,2,0,15,60,1371450.7935,10797869.2844,7.15049623419953,-73.1317495906374,"-7º -9' -1,786"" S","73º 7' 54,299"" W",17 N 1371451 10797869,2
474,2022-03-30 00:00:00,516334499,C,408,400,0,2,1,1,27,1372637.8568,10795754.9366,7.13136865765543,-73.121427017222,"-7º -7' -52,927"" S","73º 7' 17,137"" W",17 N 1372638 10795755,4
856,2021-11-04 00:00:00,110845125,A,4,27,3,2,0,1,73,1371882.6796,10796183.6622,7.13532628776835,-73.1281352014807,"-7º -8' -7,175"" S","73º 7' 41,287"" W",17 N 1371883 10796184,0
747,2022-01-24 00:00:00,302499000,A,135,96,3,3,0,2,37,1371574.2607,10791886.5789,7.09687106402338,-73.1315619159531,"-7º -5' -48,736"" S","73º 7' 53,623"" W",17 N 1371574 10791887,3
252,2022-06-14 00:00:00,305628300,A,7,85,3,2,0,1,81,1373272.6948,10794704.7567,7.12186144625385,-73.1158942295317,"-7º -7' -18,701"" S","73º 6' 57,219"" W",17 N 1373273 10794705,4
21,2021-03-31 00:00:00,112253655,A,7,34,3,2,0,10,71,1372980.4139,10794750.1914,7.12231349361494,-73.1185090003391,"-7º -7' -20,329"" S","73º 7' 6,632"" W",17 N 1372980 10794750,4
1337,2021-03-09 00:00:00,1289271600,B,1079,1171,0,0,1,2,52,1371197.7481,10796472.4074,7.13801887950876,-73.1342349787381,"-7º -8' -16,868"" S","73º 8' 3,246"" W",17 N 1371198 10796472,2
459,2022-05-06 00:00:00,625860000,C,290,374,3,5,2,4,54,1372396.8663,10795328.7062,7.12758671736233,-73.1236544359298,"-7º -7' -39,312"" S","73º 7' 25,156"" W",17 N 1372397 10795329,4
1184,2021-12-09 00:00:00,92290358,A,9,40,2,1,0,14,47,1371508.2975,10797863.4425,7.15043502555434,-73.1312346301132,"-7º -9' -1,566"" S","73º 7' 52,445"" W",17 N 1371508 10797863,2
276,2021-03-03 00:00:00,348103332,A,7,85,3,2,0,1,81,1373259.2967,10794696.485,7.12178939413714,-73.1160156844321,"-7º -7' -18,442"" S","73º 6' 57,656"" W",17 N 1373259 10794696,4
955,2022-07-26 00:00:00,73017000,A,60,80,4,2,0,2,28,1372045.2426,10797572.0267,7.14774112262553,-73.1264627830202,"-7º -8' -51,868"" S","73º 7' 35,266"" W",17 N 1372045 10797572,2
1215,2021-07-14 00:00:00,102067334,A,9,40,2,1,0,20,47,1371509.7268,10797873.2123,7.15052234434597,-73.1312203000769,"-7º -9' -1,88"" S","73º 7' 52,393"" W",17 N 1371510 10797873,2
385,2022-05-25 00:00:00,10431000,A,2,13,0,0,0,1,59,1374275.8667,10795620.1416,7.1299085660808,-73.1067546535949,"-7º -7' -47,671"" S","73º 6' 24,317"" W",17 N 1374276 10795620,4
805,2021-04-20 00:00:00,16115894,A,1,13,0,0,0,1,39,1371864.5752,10796178.9276,7.13528665123938,-73.1282983369428,"-7º -8' -7,032"" S","73º 7' 41,874"" W",17 N 1371865 10796179,0
